id,loan_status,aproval_prob
75121,0,0.1275
75122,0,0.0188
75123,0,0.0056
75124,0,0.0104
75125,0,0.0451
75126,0,0.0193
75127,1,0.8782
75128,0,0.1404
75129,0,0.0093
75130,0,0.0106
75131,1,0.9716
75132,0,0.0283
75133,0,0.0313
75134,0,0.0268
75135,0,0.0464
75136,0,0.0382
75137,0,0.0209
75138,0,0.0257
75139,0,0.0332
75140,0,0.227
75141,0,0.0489
75142,0,0.0808
75143,0,0.3393
75144,0,0.0121
75145,0,0.0152
75146,0,0.038
75147,0,0.0133
75148,0,0.0087
75149,0,0.0512
75150,0,0.0063
75151,0,0.009
75152,0,0.0093
75153,0,0.0153
75154,0,0.0265
75155,0,0.0321
75156,0,0.0016
75157,0,0.0183
75158,0,0.0198
75159,0,0.0704
75160,0,0.0633
75161,0,0.0033
75162,0,0.0083
75163,0,0.0071
75164,0,0.0091
75165,0,0.0012
75166,0,0.0364
75167,0,0.009
75168,0,0.0173
75169,0,0.0234
75170,0,0.0255
75171,0,0.1736
75172,0,0.0125
75173,0,0.0326
75174,0,0.0332
75175,0,0.0242
75176,0,0.0331
75177,0,0.0046
75178,0,0.0173
75179,1,0.9407
75180,0,0.0042
75181,0,0.0013
75182,0,0.0041
75183,0,0.2767
75184,0,0.0302
75185,0,0.0176
75186,0,0.009
75187,0,0.0496
75188,0,0.0152
75189,0,0.0036
75190,0,0.0087
75191,1,0.9431
75192,0,0.0273
75193,0,0.02
75194,0,0.0139
75195,1,0.9829
75196,0,0.3156
75197,0,0.0494
75198,0,0.1675
75199,0,0.0382
75200,0,0.0052
75201,0,0.0076
75202,0,0.0664
75203,0,0.0249
75204,0,0.1011
75205,0,0.022
75206,0,0.0104
75207,0,0.0065
75208,0,0.0139
75209,1,0.9418
75210,0,0.0288
75211,0,0.0344
75212,0,0.1814
75213,0,0.0082
75214,0,0.0551
75215,0,0.0594
75216,0,0.0306
75217,0,0.0224
75218,0,0.0144
75219,0,0.0191
75220,0,0.0103
75221,1,0.7098
75222,0,0.0188
75223,0,0.0256
75224,0,0.0174
75225,0,0.0108
75226,0,0.021
75227,0,0.0146
75228,0,0.004
75229,0,0.0121
75230,0,0.0171
75231,1,0.9722
75232,0,0.0095
75233,0,0.0183
75234,1,0.9764
75235,0,0.0097
75236,0,0.0192
75237,0,0.045
75238,0,0.0492
75239,0,0.0124
75240,0,0.0549
75241,0,0.0513
75242,0,0.0113
75243,0,0.0319
75244,0,0.0911
75245,0,0.0761
75246,0,0.0168
75247,0,0.0194
75248,0,0.0421
75249,0,0.131
75250,0,0.0086
75251,1,0.9052
75252,0,0.0183
75253,0,0.0099
75254,0,0.3224
75255,0,0.0669
75256,0,0.0137
75257,0,0.0098
75258,0,0.0077
75259,0,0.0216
75260,0,0.0021
75261,0,0.0125
75262,0,0.0166
75263,0,0.0328
75264,0,0.0024
75265,0,0.0062
75266,0,0.0174
75267,0,0.0304
75268,0,0.0146
75269,0,0.1224
75270,0,0.0128
75271,0,0.4705
75272,0,0.0151
75273,0,0.2211
75274,1,0.9027
75275,0,0.0316
75276,0,0.0216
75277,0,0.018
75278,0,0.0058
75279,0,0.1087
75280,0,0.0329
75281,0,0.0417
75282,0,0.0163
75283,0,0.0215
75284,0,0.0206
75285,1,0.9621
75286,1,0.9295
75287,1,0.9879
75288,0,0.01
75289,0,0.0092
75290,0,0.0392
75291,0,0.0049
75292,0,0.019
75293,0,0.0119
75294,0,0.0025
75295,0,0.0136
75296,0,0.0013
75297,0,0.0098
75298,0,0.013
75299,0,0.0091
75300,0,0.0134
75301,0,0.0057
75302,0,0.0262
75303,1,0.8501
75304,0,0.4597
75305,0,0.0104
75306,0,0.0252
75307,0,0.0713
75308,1,0.9722
75309,0,0.0104
75310,0,0.0907
75311,0,0.015
75312,0,0.007
75313,0,0.0935
75314,0,0.0241
75315,0,0.017
75316,0,0.0742
75317,0,0.026
75318,0,0.0079
75319,1,0.9692
75320,0,0.0782
75321,0,0.0145
75322,0,0.2508
75323,0,0.0102
75324,0,0.0095
75325,0,0.0816
75326,0,0.2201
75327,0,0.0087
75328,0,0.0229
75329,0,0.4355
75330,0,0.017
75331,0,0.0792
75332,0,0.087
75333,0,0.0642
75334,0,0.0253
75335,0,0.0488
75336,0,0.0048
75337,0,0.0183
75338,0,0.0091
75339,0,0.3484
75340,0,0.019
75341,0,0.0121
75342,0,0.0325
75343,0,0.0504
75344,0,0.0119
75345,0,0.0059
75346,0,0.0082
75347,0,0.0717
75348,0,0.0203
75349,0,0.0051
75350,0,0.0062
75351,0,0.2227
75352,0,0.051
75353,0,0.0516
75354,0,0.0094
75355,0,0.0592
75356,0,0.0192
75357,0,0.0443
75358,1,0.9629
75359,0,0.0063
75360,0,0.0083
75361,0,0.0022
75362,0,0.1099
75363,0,0.0112
75364,0,0.0105
75365,0,0.0128
75366,0,0.0027
75367,0,0.038
75368,0,0.0224
75369,0,0.011
75370,0,0.0038
75371,0,0.0441
75372,1,0.9651
75373,0,0.2689
75374,0,0.0075
75375,0,0.0702
75376,0,0.012
75377,0,0.0013
75378,0,0.0135
75379,0,0.2435
75380,0,0.0983
75381,0,0.0144
75382,1,0.9764
75383,0,0.0395
75384,1,0.9769
75385,1,0.982
75386,0,0.0007
75387,0,0.0152
75388,0,0.0329
75389,0,0.003
75390,0,0.0542
75391,0,0.001
75392,0,0.0143
75393,0,0.0222
75394,0,0.0379
75395,0,0.0355
75396,0,0.0019
75397,0,0.0111
75398,0,0.0013
75399,0,0.0437
75400,0,0.0181
75401,0,0.04
75402,0,0.0869
75403,0,0.0131
75404,0,0.0499
75405,0,0.202
75406,0,0.0578
75407,0,0.0578
75408,0,0.0255
75409,0,0.1695
75410,0,0.0408
75411,0,0.1225
75412,0,0.0023
75413,0,0.0176
75414,0,0.0283
75415,0,0.016
75416,0,0.0576
75417,0,0.0092
75418,0,0.0047
75419,0,0.0367
75420,0,0.0094
75421,0,0.007
75422,0,0.0656
75423,0,0.0016
75424,0,0.0374
75425,0,0.0189
75426,0,0.0107
75427,1,0.9787
75428,1,0.75
75429,0,0.0031
75430,0,0.0132
75431,0,0.1723
75432,0,0.0331
75433,0,0.0629
75434,0,0.258
75435,0,0.0554
75436,0,0.0182
75437,0,0.0185
75438,0,0.0208
75439,0,0.0046
75440,0,0.0153
75441,0,0.0115
75442,0,0.0154
75443,0,0.0022
75444,0,0.0069
75445,0,0.0313
75446,0,0.0191
75447,1,0.6134
75448,0,0.0099
75449,0,0.0034
75450,0,0.0593
75451,0,0.0503
75452,0,0.073
75453,0,0.0097
75454,0,0.0085
75455,0,0.0386
75456,0,0.0054
75457,0,0.3602
75458,0,0.0263
75459,0,0.106
75460,0,0.0172
75461,0,0.0245
75462,1,0.9701
75463,0,0.0154
75464,1,0.9933
75465,0,0.015
75466,0,0.0126
75467,0,0.0166
75468,1,0.7774
75469,0,0.0123
75470,0,0.0061
75471,0,0.2598
75472,0,0.0149
75473,0,0.0017
75474,0,0.008
75475,0,0.0243
75476,0,0.1703
75477,0,0.0084
75478,0,0.0055
75479,0,0.0512
75480,0,0.0164
75481,0,0.022
75482,0,0.2739
75483,1,0.9699
75484,0,0.005
75485,0,0.0505
75486,0,0.0462
75487,0,0.1498
75488,0,0.0459
75489,0,0.0185
75490,0,0.007
75491,0,0.0182
75492,0,0.1628
75493,0,0.0209
75494,0,0.1178
75495,0,0.0301
75496,0,0.09
75497,0,0.058
75498,0,0.2157
75499,0,0.0087
75500,0,0.0233
75501,0,0.016
75502,1,0.9375
75503,1,0.937
75504,0,0.009
75505,0,0.1666
75506,0,0.0562
75507,0,0.0481
75508,0,0.0096
75509,1,0.5543
75510,1,0.8705
75511,0,0.0358
75512,0,0.0263
75513,0,0.0156
75514,0,0.0372
75515,0,0.0086
75516,0,0.1509
75517,0,0.0234
75518,0,0.0028
75519,0,0.042
75520,0,0.0083
75521,1,0.9253
75522,0,0.0152
75523,0,0.0669
75524,0,0.0286
75525,0,0.0207
75526,0,0.0419
75527,0,0.005
75528,1,0.9551
75529,0,0.1542
75530,0,0.0154
75531,0,0.0024
75532,0,0.0305
75533,0,0.0367
75534,0,0.0269
75535,0,0.3715
75536,0,0.0761
75537,0,0.0321
75538,0,0.2893
75539,0,0.0035
75540,1,0.635
75541,1,0.9827
75542,0,0.0664
75543,0,0.0219
75544,0,0.1273
75545,0,0.0341
75546,0,0.0049
75547,0,0.0198
75548,1,0.9733
75549,0,0.0305
75550,0,0.0112
75551,0,0.0501
75552,0,0.0143
75553,0,0.0181
75554,0,0.0603
75555,0,0.0519
75556,1,0.9414
75557,0,0.0963
75558,0,0.0023
75559,1,0.9343
75560,0,0.356
75561,0,0.0055
75562,0,0.0628
75563,0,0.004
75564,0,0.0122
75565,0,0.0922
75566,0,0.0097
75567,0,0.0504
75568,0,0.0449
75569,0,0.0442
75570,0,0.0146
75571,0,0.0153
75572,0,0.1934
75573,0,0.0079
75574,0,0.0465
75575,0,0.009
75576,0,0.1439
75577,0,0.0181
75578,0,0.0164
75579,0,0.0947
75580,0,0.1156
75581,0,0.0479
75582,0,0.0041
75583,0,0.0089
75584,0,0.0929
75585,0,0.0623
75586,0,0.0535
75587,0,0.0025
75588,0,0.0212
75589,0,0.0447
75590,0,0.0896
75591,0,0.0054
75592,0,0.0159
75593,0,0.0892
75594,0,0.0105
75595,0,0.0285
75596,0,0.0035
75597,0,0.0686
75598,0,0.0647
75599,0,0.004
75600,0,0.0302
75601,0,0.0161
75602,0,0.1391
75603,0,0.0138
75604,0,0.0234
75605,0,0.1328
75606,0,0.0218
75607,0,0.0484
75608,0,0.0115
75609,0,0.0126
75610,0,0.0143
75611,0,0.0094
75612,0,0.0427
75613,0,0.0105
75614,0,0.0284
75615,0,0.4669
75616,0,0.0818
75617,0,0.3058
75618,0,0.0126
75619,0,0.0113
75620,0,0.0535
75621,0,0.0483
75622,0,0.0015
75623,0,0.0077
75624,0,0.0308
75625,0,0.0042
75626,1,0.9155
75627,0,0.0031
75628,1,0.9169
75629,0,0.0084
75630,0,0.0272
75631,0,0.0446
75632,0,0.0106
75633,0,0.3861
75634,0,0.0712
75635,0,0.0166
75636,1,0.8889
75637,0,0.0232
75638,0,0.0162
75639,0,0.0608
75640,0,0.0519
75641,0,0.0788
75642,0,0.0783
75643,0,0.0204
75644,0,0.0102
75645,0,0.0016
75646,0,0.0534
75647,1,0.9077
75648,0,0.0119
75649,0,0.0053
75650,0,0.1316
75651,0,0.0208
75652,0,0.006
75653,0,0.0148
75654,0,0.0105
75655,1,0.9554
75656,0,0.0048
75657,0,0.1046
75658,0,0.4172
75659,0,0.0436
75660,0,0.0121
75661,0,0.0068
75662,1,0.8345
75663,0,0.0092
75664,1,0.9707
75665,0,0.0054
75666,0,0.2131
75667,1,0.6817
75668,1,0.8423
75669,0,0.0106
75670,0,0.1309
75671,0,0.001
75672,0,0.0249
75673,0,0.0055
75674,0,0.0054
75675,0,0.0165
75676,0,0.0193
75677,0,0.0278
75678,0,0.0182
75679,1,0.8651
75680,0,0.0114
75681,0,0.0219
75682,0,0.0622
75683,0,0.0101
75684,0,0.1626
75685,0,0.0479
75686,0,0.0336
75687,0,0.0277
75688,0,0.0176
75689,0,0.0218
75690,0,0.0093
75691,0,0.0581
75692,0,0.0462
75693,0,0.0584
75694,0,0.0039
75695,0,0.0496
75696,0,0.021
75697,0,0.0073
75698,0,0.0404
75699,0,0.0236
75700,0,0.0112
75701,1,0.7631
75702,0,0.0073
75703,0,0.0325
75704,0,0.0307
75705,0,0.0059
75706,0,0.008
75707,0,0.093
75708,0,0.0449
75709,0,0.0551
75710,0,0.0087
75711,0,0.0586
75712,0,0.0311
75713,1,0.8479
75714,1,0.9384
75715,0,0.0284
75716,0,0.0134
75717,0,0.0253
75718,0,0.0101
75719,0,0.0066
75720,0,0.0063
75721,0,0.037
75722,0,0.0042
75723,0,0.021
75724,0,0.0062
75725,0,0.0782
75726,1,0.5026
75727,0,0.0161
75728,0,0.4773
75729,0,0.0336
75730,0,0.0593
75731,0,0.028
75732,0,0.1355
75733,0,0.0159
75734,0,0.0653
75735,0,0.0141
75736,0,0.0119
75737,0,0.0153
75738,0,0.0519
75739,0,0.0121
75740,0,0.0379
75741,0,0.0223
75742,0,0.0491
75743,0,0.0058
75744,0,0.0261
75745,0,0.0933
75746,0,0.0146
75747,0,0.0064
75748,1,0.9788
75749,0,0.0297
75750,0,0.0201
75751,0,0.0106
75752,0,0.0159
75753,0,0.0406
75754,0,0.0412
75755,0,0.0039
75756,0,0.0313
75757,1,0.6158
75758,0,0.0425
75759,0,0.0799
75760,0,0.067
75761,0,0.0144
75762,0,0.0083
75763,0,0.0272
75764,0,0.0454
75765,0,0.0116
75766,1,0.9789
75767,0,0.0206
75768,0,0.006
75769,1,0.9628
75770,0,0.0162
75771,0,0.0203
75772,0,0.0474
75773,0,0.0448
75774,0,0.0191
75775,0,0.0092
75776,0,0.0232
75777,0,0.0488
75778,0,0.2195
75779,0,0.0149
75780,0,0.006
75781,0,0.0141
75782,0,0.0307
75783,0,0.0226
75784,0,0.0138
75785,0,0.019
75786,0,0.0235
75787,0,0.027
75788,0,0.1443
75789,0,0.0025
75790,0,0.0056
75791,0,0.0514
75792,0,0.0482
75793,0,0.0215
75794,0,0.0124
75795,0,0.0263
75796,0,0.0352
75797,0,0.016
75798,1,0.9933
75799,0,0.0169
75800,0,0.0017
75801,0,0.0164
75802,0,0.0449
75803,0,0.0535
75804,0,0.0149
75805,0,0.0175
75806,0,0.0182
75807,0,0.0458
75808,0,0.063
75809,0,0.0007
75810,0,0.0493
75811,1,0.9677
75812,0,0.0063
75813,0,0.0358
75814,0,0.0122
75815,1,0.9415
75816,0,0.4363
75817,0,0.0548
75818,0,0.0211
75819,1,0.9647
75820,0,0.0476
75821,0,0.0046
75822,0,0.1129
75823,0,0.0138
75824,0,0.0408
75825,1,0.9051
75826,0,0.0267
75827,1,0.9491
75828,0,0.0126
75829,0,0.0035
75830,0,0.0258
75831,0,0.0449
75832,0,0.0112
75833,0,0.0078
75834,0,0.0497
75835,0,0.0379
75836,0,0.0468
75837,0,0.0177
75838,0,0.0013
75839,0,0.025
75840,0,0.0444
75841,0,0.0141
75842,0,0.0208
75843,0,0.0099
75844,0,0.0136
75845,0,0.0125
75846,0,0.0613
75847,0,0.0158
75848,0,0.0319
75849,0,0.0155
75850,0,0.0149
75851,0,0.0187
75852,1,0.8861
75853,0,0.056
75854,0,0.0044
75855,0,0.0472
75856,0,0.1335
75857,1,0.9972
75858,0,0.1153
75859,1,0.8493
75860,0,0.0102
75861,1,0.9391
75862,0,0.0117
75863,0,0.0244
75864,1,0.9869
75865,0,0.0141
75866,0,0.032
75867,0,0.0069
75868,1,0.9869
75869,0,0.0111
75870,0,0.0082
75871,0,0.0108
75872,0,0.0451
75873,0,0.0127
75874,1,0.9673
75875,0,0.0264
75876,0,0.0158
75877,0,0.0873
75878,1,0.9841
75879,0,0.0088
75880,0,0.0012
75881,0,0.0114
75882,0,0.1837
75883,0,0.0339
75884,0,0.015
75885,0,0.0074
75886,0,0.034
75887,1,0.7998
75888,0,0.0364
75889,0,0.0417
75890,1,0.9124
75891,0,0.0556
75892,0,0.0546
75893,0,0.2607
75894,0,0.0014
75895,0,0.0263
75896,0,0.0774
75897,0,0.0095
75898,0,0.0085
75899,0,0.0882
75900,0,0.0159
75901,0,0.0481
75902,0,0.0132
75903,0,0.0248
75904,0,0.0117
75905,0,0.0165
75906,0,0.0081
75907,0,0.0438
75908,0,0.1592
75909,0,0.0079
75910,0,0.0255
75911,0,0.0055
75912,0,0.0301
75913,0,0.0126
75914,0,0.0065
75915,0,0.0145
75916,0,0.0106
75917,0,0.2332
75918,0,0.0327
75919,0,0.0933
75920,0,0.0378
75921,1,0.9724
75922,1,0.9763
75923,0,0.0095
75924,0,0.0549
75925,0,0.055
75926,0,0.0165
75927,0,0.0435
75928,0,0.0515
75929,0,0.4237
75930,1,0.9878
75931,0,0.0188
75932,0,0.005
75933,0,0.0238
75934,0,0.0386
75935,0,0.0353
75936,1,0.9911
75937,0,0.0341
75938,1,0.9446
75939,0,0.1188
75940,0,0.0298
75941,0,0.0112
75942,0,0.0397
75943,0,0.0127
75944,0,0.0063
75945,0,0.0461
75946,0,0.0153
75947,0,0.0039
75948,0,0.0087
75949,0,0.0122
75950,0,0.0743
75951,0,0.0257
75952,0,0.0018
75953,0,0.0249
75954,0,0.0147
75955,0,0.0572
75956,0,0.0689
75957,0,0.0116
75958,0,0.2557
75959,0,0.0065
75960,0,0.0331
75961,0,0.163
75962,0,0.0431
75963,0,0.0605
75964,0,0.034
75965,0,0.0303
75966,0,0.0165
75967,0,0.0391
75968,0,0.0075
75969,1,0.8838
75970,0,0.08
75971,0,0.0237
75972,0,0.0079
75973,0,0.1849
75974,0,0.014
75975,0,0.063
75976,0,0.0078
75977,1,0.9355
75978,0,0.0231
75979,0,0.0776
75980,1,0.9458
75981,0,0.0219
75982,0,0.0022
75983,0,0.0149
75984,0,0.0338
75985,0,0.1782
75986,1,0.7671
75987,1,0.8635
75988,0,0.0323
75989,0,0.023
75990,0,0.0312
75991,0,0.0205
75992,0,0.0109
75993,0,0.0352
75994,0,0.0192
75995,0,0.0167
75996,0,0.0111
75997,0,0.0202
75998,1,0.9743
75999,0,0.0365
76000,0,0.1358
76001,0,0.0126
76002,0,0.004
76003,0,0.1439
76004,1,0.9964
76005,0,0.1316
76006,0,0.0294
76007,0,0.002
76008,0,0.0132
76009,0,0.0505
76010,0,0.0102
76011,0,0.0363
76012,0,0.2597
76013,0,0.0072
76014,0,0.0078
76015,0,0.0338
76016,0,0.0262
76017,0,0.098
76018,0,0.0018
76019,0,0.0218
76020,0,0.0041
76021,0,0.0098
76022,0,0.0715
76023,0,0.1258
76024,0,0.1026
76025,0,0.0952
76026,0,0.0171
76027,0,0.0243
76028,0,0.023
76029,1,0.9889
76030,1,0.9506
76031,0,0.0044
76032,0,0.0059
76033,0,0.0046
76034,0,0.006
76035,0,0.0256
76036,0,0.0511
76037,1,0.9521
76038,0,0.1161
76039,0,0.0275
76040,0,0.0474
76041,0,0.0314
76042,1,0.8559
76043,0,0.0106
76044,0,0.0337
76045,0,0.0433
76046,0,0.0084
76047,0,0.0204
76048,0,0.0568
76049,0,0.0011
76050,1,0.962
76051,0,0.0046
76052,0,0.0929
76053,0,0.0358
76054,1,0.987
76055,1,0.9454
76056,0,0.0139
76057,0,0.0042
76058,1,0.9319
76059,1,0.9295
76060,0,0.0178
76061,0,0.0241
76062,0,0.0066
76063,0,0.0073
76064,0,0.0053
76065,0,0.0119
76066,0,0.0389
76067,1,0.9862
76068,0,0.0055
76069,1,0.9889
76070,0,0.0703
76071,0,0.0234
76072,0,0.0101
76073,0,0.1446
76074,0,0.0111
76075,1,0.9304
76076,0,0.0081
76077,0,0.0365
76078,0,0.0043
76079,0,0.0287
76080,0,0.0078
76081,0,0.0392
76082,0,0.0317
76083,0,0.0739
76084,1,0.7699
76085,0,0.0526
76086,0,0.0067
76087,0,0.067
76088,0,0.1926
76089,0,0.0457
76090,0,0.0324
76091,0,0.0125
76092,0,0.1569
76093,0,0.01
76094,1,0.9269
76095,0,0.0054
76096,0,0.019
76097,0,0.0174
76098,0,0.0252
76099,0,0.0209
76100,0,0.0271
76101,0,0.0493
76102,0,0.0151
76103,0,0.0336
76104,0,0.0069
76105,0,0.2184
76106,0,0.1421
76107,0,0.0362
76108,0,0.0015
76109,0,0.0395
76110,0,0.0442
76111,0,0.1056
76112,0,0.0821
76113,0,0.0224
76114,0,0.0166
76115,0,0.006
76116,0,0.1247
76117,0,0.0134
76118,0,0.0176
76119,0,0.0253
76120,0,0.0013
76121,0,0.0111
76122,1,0.9716
76123,0,0.0061
76124,0,0.0108
76125,0,0.0056
76126,0,0.0185
76127,0,0.0105
76128,0,0.0069
76129,0,0.0243
76130,0,0.0315
76131,0,0.0185
76132,0,0.0077
76133,0,0.0595
76134,0,0.0457
76135,0,0.0201
76136,0,0.0556
76137,0,0.0045
76138,0,0.0258
76139,1,0.9571
76140,0,0.009
76141,1,0.9633
76142,0,0.0499
76143,1,0.9342
76144,0,0.0073
76145,0,0.0242
76146,0,0.1953
76147,0,0.0091
76148,1,0.8977
76149,0,0.0188
76150,0,0.025
76151,0,0.0046
76152,0,0.0611
76153,0,0.006
76154,0,0.0208
76155,0,0.0188
76156,0,0.0088
76157,0,0.0208
76158,1,0.6229
76159,0,0.0251
76160,0,0.0152
76161,1,0.94
76162,0,0.0185
76163,0,0.0375
76164,0,0.2756
76165,0,0.0082
76166,0,0.0051
76167,0,0.0233
76168,0,0.0026
76169,0,0.0281
76170,0,0.074
76171,0,0.0949
76172,0,0.0121
76173,0,0.0252
76174,1,0.9892
76175,0,0.034
76176,0,0.0121
76177,0,0.0357
76178,1,0.917
76179,1,0.9825
76180,0,0.3445
76181,0,0.0312
76182,0,0.0018
76183,0,0.0782
76184,0,0.0275
76185,0,0.0016
76186,0,0.0291
76187,0,0.0146
76188,0,0.0301
76189,0,0.0168
76190,0,0.027
76191,0,0.0208
76192,0,0.0064
76193,0,0.4454
76194,0,0.0066
76195,0,0.0014
76196,0,0.2084
76197,0,0.0111
76198,0,0.0292
76199,0,0.0302
76200,0,0.1017
76201,0,0.0111
76202,0,0.0313
76203,0,0.0058
76204,0,0.0672
76205,0,0.0399
76206,0,0.0519
76207,0,0.0691
76208,1,0.9728
76209,0,0.1752
76210,0,0.023
76211,0,0.0444
76212,0,0.0071
76213,1,0.9751
76214,0,0.0068
76215,0,0.0786
76216,0,0.0369
76217,0,0.3151
76218,0,0.0565
76219,0,0.0164
76220,0,0.2142
76221,0,0.0219
76222,0,0.0873
76223,0,0.0202
76224,1,0.8006
76225,0,0.0263
76226,0,0.2431
76227,0,0.0254
76228,0,0.0571
76229,0,0.0286
76230,0,0.1362
76231,0,0.0367
76232,0,0.1592
76233,0,0.0066
76234,0,0.0127
76235,0,0.03
76236,0,0.041
76237,0,0.0165
76238,0,0.0087
76239,0,0.0222
76240,0,0.0277
76241,0,0.0215
76242,0,0.0174
76243,0,0.0083
76244,0,0.0012
76245,0,0.0113
76246,0,0.0879
76247,0,0.0266
76248,0,0.0071
76249,0,0.0096
76250,0,0.067
76251,0,0.0104
76252,0,0.0269
76253,1,0.9561
76254,0,0.024
76255,0,0.0272
76256,0,0.1447
76257,0,0.0687
76258,0,0.0246
76259,0,0.0075
76260,0,0.0715
76261,0,0.0097
76262,0,0.0156
76263,0,0.0244
76264,0,0.004
76265,0,0.0125
76266,1,0.569
76267,0,0.0782
76268,0,0.0399
76269,0,0.1534
76270,0,0.0091
76271,0,0.0324
76272,0,0.0735
76273,0,0.242
76274,0,0.1163
76275,1,0.9567
76276,0,0.0803
76277,0,0.0107
76278,0,0.0464
76279,0,0.0012
76280,0,0.0694
76281,0,0.0094
76282,0,0.0234
76283,1,0.9757
76284,0,0.0216
76285,0,0.1246
76286,0,0.022
76287,0,0.0112
76288,0,0.093
76289,0,0.0365
76290,0,0.0139
76291,0,0.0251
76292,0,0.0074
76293,0,0.0108
76294,0,0.013
76295,0,0.0187
76296,0,0.0189
76297,0,0.0308
76298,0,0.1032
76299,0,0.0172
76300,0,0.0083
76301,0,0.007
76302,1,0.9584
76303,1,0.9743
76304,0,0.0117
76305,0,0.0854
76306,0,0.2167
76307,0,0.0704
76308,0,0.0088
76309,0,0.0156
76310,0,0.0281
76311,0,0.0107
76312,0,0.012
76313,1,0.9646
76314,0,0.0083
76315,0,0.0926
76316,0,0.0094
76317,0,0.0144
76318,0,0.0048
76319,0,0.0293
76320,0,0.0209
76321,0,0.0134
76322,0,0.0286
76323,0,0.0256
76324,1,0.8878
76325,0,0.0646
76326,0,0.0803
76327,0,0.0094
76328,1,0.6045
76329,0,0.2228
76330,0,0.0021
76331,0,0.1142
76332,0,0.0202
76333,0,0.0469
76334,0,0.0022
76335,0,0.049
76336,0,0.0165
76337,0,0.0083
76338,0,0.0398
76339,0,0.0068
76340,0,0.0283
76341,0,0.0108
76342,0,0.1669
76343,0,0.0195
76344,0,0.0035
76345,0,0.0032
76346,1,0.9112
76347,0,0.0213
76348,0,0.0315
76349,0,0.0105
76350,0,0.1453
76351,0,0.0019
76352,1,0.8888
76353,0,0.0206
76354,0,0.0186
76355,0,0.0583
76356,1,0.8674
76357,0,0.0205
76358,0,0.0195
76359,0,0.0056
76360,0,0.185
76361,0,0.0085
76362,0,0.0235
76363,0,0.0854
76364,0,0.0363
76365,0,0.0486
76366,0,0.006
76367,0,0.059
76368,0,0.0731
76369,1,0.9671
76370,0,0.0552
76371,0,0.0816
76372,0,0.0108
76373,0,0.1282
76374,0,0.0174
76375,0,0.0123
76376,0,0.05
76377,0,0.1205
76378,0,0.0127
76379,1,0.9441
76380,0,0.0084
76381,0,0.1889
76382,0,0.0028
76383,0,0.0162
76384,0,0.006
76385,0,0.158
76386,0,0.0123
76387,0,0.033
76388,0,0.0213
76389,0,0.0856
76390,0,0.0041
76391,0,0.0691
76392,0,0.0453
76393,0,0.0265
76394,0,0.0139
76395,0,0.0117
76396,0,0.0199
76397,1,0.9857
76398,0,0.0231
76399,0,0.0203
76400,0,0.0609
76401,0,0.0238
76402,0,0.0063
76403,0,0.0062
76404,1,0.5187
76405,0,0.015
76406,1,0.9085
76407,0,0.0018
76408,0,0.0307
76409,0,0.0015
76410,0,0.0477
76411,0,0.0451
76412,1,0.9807
76413,0,0.006
76414,0,0.052
76415,0,0.0074
76416,0,0.0171
76417,0,0.0064
76418,0,0.0095
76419,1,0.7347
76420,1,0.9264
76421,0,0.0221
76422,0,0.0108
76423,0,0.037
76424,0,0.0577
76425,0,0.1016
76426,0,0.003
76427,0,0.0181
76428,0,0.054
76429,1,0.7487
76430,0,0.0052
76431,0,0.0307
76432,0,0.0344
76433,0,0.0123
76434,1,0.885
76435,0,0.0576
76436,0,0.0514
76437,0,0.0323
76438,0,0.015
76439,0,0.0515
76440,0,0.0259
76441,0,0.0184
76442,0,0.0107
76443,0,0.0262
76444,1,0.9612
76445,0,0.0044
76446,0,0.0071
76447,0,0.012
76448,1,0.982
76449,0,0.0008
76450,1,0.7102
76451,0,0.0039
76452,0,0.0029
76453,1,0.7577
76454,0,0.0118
76455,0,0.0123
76456,0,0.0691
76457,0,0.0732
76458,0,0.023
76459,0,0.0338
76460,0,0.008
76461,0,0.2227
76462,1,0.9725
76463,1,0.9967
76464,0,0.1199
76465,0,0.025
76466,0,0.0234
76467,0,0.0032
76468,0,0.2066
76469,1,0.9468
76470,0,0.0475
76471,0,0.0163
76472,0,0.0076
76473,0,0.0092
76474,0,0.0532
76475,1,0.9905
76476,0,0.0023
76477,0,0.0553
76478,1,0.9534
76479,0,0.0947
76480,0,0.0012
76481,0,0.0617
76482,1,0.9905
76483,0,0.0964
76484,0,0.0577
76485,0,0.0059
76486,0,0.0087
76487,0,0.0458
76488,0,0.0562
76489,0,0.0051
76490,0,0.0869
76491,0,0.2077
76492,0,0.0571
76493,0,0.0075
76494,0,0.2488
76495,0,0.0905
76496,0,0.0127
76497,0,0.0204
76498,0,0.0208
76499,0,0.0047
76500,0,0.017
76501,0,0.0253
76502,0,0.1542
76503,1,0.9646
76504,0,0.0144
76505,0,0.0157
76506,0,0.4751
76507,0,0.0695
76508,0,0.0077
76509,0,0.0182
76510,0,0.1751
76511,0,0.005
76512,1,0.9626
76513,1,0.941
76514,1,0.9615
76515,0,0.0206
76516,1,0.9386
76517,0,0.0087
76518,0,0.0018
76519,0,0.015
76520,0,0.0019
76521,0,0.0338
76522,0,0.0455
76523,0,0.0597
76524,0,0.0486
76525,0,0.0219
76526,0,0.034
76527,0,0.0688
76528,0,0.125
76529,0,0.0041
76530,0,0.0713
76531,1,0.9418
76532,0,0.0464
